Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,ML_Anomaly_Score,ML_Anomaly_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary
60536SD0060021,60536,SD,"Avera Health Plans, Inc.",HMO,Bronze,SPE,Individual,0.0102671456388752,HIGH,4,MEDIUM,"{""MISSINGNESS"": 2, ""EXTREME_LOW"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_LOW"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.0270, below the dataset 1st percentile (0.0408)."", ""value"": 0.0269535720592923, ""threshold"": 0.040780744159407724}, {""type"": ""EXTREME_LOW"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.0350, below the dataset 1st percentile (0.0522)."", ""value"": 0.0349570213577075, ""threshold"": 0.0521869940145905}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer In Network Denial Rate = 0.0270, below the dataset 1st percentile (0.0408). Issuer Overall Denial Rate = 0.0350, below the dataset 1st percentile (0.0522)."
60612HI0110018,60612,HI,"Kaiser Foundation Health Plan, Inc.",HMO,Gold,SPE,Individual,0.008997097429006,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""7 important data fields are missing or unavailable."", ""value"": 7.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 25.0%."", ""value"": 0.25}]",7 important data fields are missing or unavailable. Important missingness rate is 25.0%.
62141AR0080007,62141,AR,Celtic Insurance Company,PPO,Silver,SBE-FP,Individual,0.0029035263352228,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""1 important data fields are missing or unavailable."", ""value"": 1.0}]",1 important data fields are missing or unavailable.
63251TX0010001,63251,TX,Community First Insurance Plans,EPO,Gold,FFE,Individual,0.0060869975187327,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%.
63251TX0010002,63251,TX,Community First Insurance Plans,EPO,Gold,FFE,Individual,0.0062714832057761,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""DATA_QUALITY_FLAG"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Other_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Other_Denial_Rate_Invalid_Flag"", ""message"": ""Other Denial Rate contains an invalid raw value."", ""value"": 1}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Other Denial Rate contains an invalid raw value.
63251TX0020002,63251,TX,Community First Insurance Plans,EPO,Silver,FFE,Individual,0.014685216254074,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%.
63474OR0600009,63474,OR,BridgeSpan Health Company,EPO,Bronze,SBE-FP,Individual,0.0162705345171291,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Other_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Other_Denial_Rate"", ""message"": ""Other Denial Rate = 0.9778, above the dataset 99th percentile (0.9331)."", ""value"": 0.9778393351800554, ""threshold"": 0.9330645446507517}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Other Denial Rate = 0.9778, above the dataset 99th percentile (0.9331)."
64004DE0090007,64004,DE,Celtic Insurance Company,EPO,Silver,SPE,Individual,0.0124335113555251,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%.
64004DE0100001,64004,DE,Celtic Insurance Company,EPO,Bronze,SPE,Individual,0.0098003010594762,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%.
64004DE0100009,64004,DE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0.0083534107863202,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
64004DE0100011,64004,DE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0.0078964267377966,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
64353OH0010009,64353,OH,"Molina Healthcare of Ohio, Inc.",HMO,Silver,SPE,Individual,0.0357123390764194,HIGH,2,HIGH,"{""MISSINGNESS"": 1, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Investigational_Experimental_Cosmetic_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""2 important data fields are missing or unavailable."", ""value"": 2.0}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Investigational_Experimental_Cosmetic_Denial_Rate"", ""message"": ""Investigational Experimental Cosmetic Denial Rate = 0.0312, above the dataset 99th percentile (0.0232)."", ""value"": 0.0312370908968783, ""threshold"": 0.023185069247515202}]","2 important data fields are missing or unavailable. Investigational Experimental Cosmetic Denial Rate = 0.0312, above the dataset 99th percentile (0.0232)."
68398FL0030045,68398,FL,"UnitedHealthcare of Florida, Inc.",HMO,Bronze,FFE,Individual,0.0076538681955732,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""4 important data fields are missing or unavailable."", ""value"": 4.0}]",4 important data fields are missing or unavailable.
69461AL0110014,69461,AL,UnitedHealthcare Insurance Company,EPO,Silver,FFE,Individual,0.0357286681019152,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""2 important data fields are missing or unavailable."", ""value"": 2.0}]",2 important data fields are missing or unavailable.
70111TN0110034,70111,TN,Celtic Insurance Company,EPO,Silver,FFE,Individual,0.0278725705312198,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""2 important data fields are missing or unavailable."", ""value"": 2.0}]",2 important data fields are missing or unavailable.
71287OR0420001,71287,OR,Kaiser Foundation Healthplan of the NW,EPO,Gold,SBE-FP,Individual,0.0144176307509128,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""5 important data fields are missing or unavailable."", ""value"": 5.0}]",5 important data fields are missing or unavailable.
71287OR0420004,71287,OR,Kaiser Foundation Healthplan of the NW,EPO,Bronze,SBE-FP,Individual,0.0197774347468435,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""5 important data fields are missing or unavailable."", ""value"": 5.0}]",5 important data fields are missing or unavailable.
71287OR0420005,71287,OR,Kaiser Foundation Healthplan of the NW,EPO,Gold,SBE-FP,Individual,0.0028701271033905,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""4 important data fields are missing or unavailable."", ""value"": 4.0}]",4 important data fields are missing or unavailable.
71287OR0420014,71287,OR,Kaiser Foundation Healthplan of the NW,EPO,Bronze,SBE-FP,Individual,0.0119334234309916,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""5 important data fields are missing or unavailable."", ""value"": 5.0}]",5 important data fields are missing or unavailable.
71287OR0420016,71287,OR,Kaiser Foundation Healthplan of the NW,EPO,Bronze,SBE-FP,Individual,0.0235318449151407,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}]",6 important data fields are missing or unavailable.
74313OH0210032,74313,OH,Paramount Insurance Company,HMO,Gold,SPE,Individual,2.5797250257864057e-05,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
74980IA0020021,74980,IA,"Avera Health Plans, Inc.",PPO,Gold,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020022,74980,IA,"Avera Health Plans, Inc.",PPO,Gold,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020023,74980,IA,"Avera Health Plans, Inc.",PPO,Gold,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020024,74980,IA,"Avera Health Plans, Inc.",PPO,Gold,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020025,74980,IA,"Avera Health Plans, Inc.",PPO,Silver,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020026,74980,IA,"Avera Health Plans, Inc.",PPO,Silver,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020027,74980,IA,"Avera Health Plans, Inc.",PPO,Silver,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020028,74980,IA,"Avera Health Plans, Inc.",PPO,Silver,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020029,74980,IA,"Avera Health Plans, Inc.",PPO,Bronze,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
74980IA0020030,74980,IA,"Avera Health Plans, Inc.",PPO,Bronze,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
