Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,Bayesian_Anomaly,Bayesian_Anomaly_Score,Bayesian_Anomaly_Probability,Bayesian_Threshold,Rule_Anomaly,Rule_Count,Rule_Name,Rule_Reason,Rule_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary,Anomaly_Signal_Count,Anomaly_Signals,Final_Anomaly,Final_Severity
11512NC0410042,11512,NC,Blue Cross and Blue Shield of NC,EPO,Silver,FFE,Individual,0,44.91498707559033,0.0065543363408011,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410045,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,45.22824320281752,0.0066177076620685,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410046,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,60.9855558791166,0.0098053922343066,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410047,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,44.781992689081775,0.0065274317433753,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410048,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,37.46818285125018,0.0050478571951463,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410049,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,46.95253277405038,0.0069665292776069,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410050,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,35.92471241806929,0.0047356150642303,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410051,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,80.3319294956434,0.0137191393289438,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410055,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,49.50479413861696,0.0074828485474774,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410056,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,44.93043821337373,0.0065574620865768,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
11512NC0410061,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0410064,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430001,11512,NC,Blue Cross and Blue Shield of NC,HMO,Gold,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430002,11512,NC,Blue Cross and Blue Shield of NC,HMO,Silver,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430003,11512,NC,Blue Cross and Blue Shield of NC,HMO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430004,11512,NC,Blue Cross and Blue Shield of NC,HMO,Gold,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430005,11512,NC,Blue Cross and Blue Shield of NC,HMO,Silver,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430007,11512,NC,Blue Cross and Blue Shield of NC,HMO,Silver,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430008,11512,NC,Blue Cross and Blue Shield of NC,HMO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430009,11512,NC,Blue Cross and Blue Shield of NC,HMO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0430010,11512,NC,Blue Cross and Blue Shield of NC,HMO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0440001,11512,NC,Blue Cross and Blue Shield of NC,EPO,Gold,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0440002,11512,NC,Blue Cross and Blue Shield of NC,EPO,Gold,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0440003,11512,NC,Blue Cross and Blue Shield of NC,EPO,Silver,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0440005,11512,NC,Blue Cross and Blue Shield of NC,EPO,Silver,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0440006,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11512NC0440007,11512,NC,Blue Cross and Blue Shield of NC,EPO,Bronze,FFE,Individual,0,23.173066165939503,0.0021559730362028,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11718TX0140016,11718,TX,"Community Health Choice Texas, Inc.",HMO,Bronze,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11718TX0140018,11718,TX,"Community Health Choice Texas, Inc.",HMO,Bronze,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11718TX0140019,11718,TX,"Community Health Choice Texas, Inc.",HMO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11718TX0140020,11718,TX,"Community Health Choice Texas, Inc.",HMO,Silver,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11718TX0140021,11718,TX,"Community Health Choice Texas, Inc.",HMO,Gold,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
11718TX0140022,11718,TX,"Community Health Choice Texas, Inc.",HMO,Gold,FFE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13219NH0010001,13219,NH,"Boston Medical Center Health Plan, Inc.",HMO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13219NH0010002,13219,NH,"Boston Medical Center Health Plan, Inc.",HMO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13219NH0010003,13219,NH,"Boston Medical Center Health Plan, Inc.",HMO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13219NH0010004,13219,NH,"Boston Medical Center Health Plan, Inc.",HMO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13219NH0010005,13219,NH,"Boston Medical Center Health Plan, Inc.",HMO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13219NH0010006,13219,NH,"Boston Medical Center Health Plan, Inc.",HMO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13219NH0010007,13219,NH,"Boston Medical Center Health Plan, Inc.",HMO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13262AR0230002,13262,AR,"HMO Partners, Inc.",POS,Silver,SBE-FP,Individual,1,334.89478329734465,0.0652168850676019,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,1,Bayesian,1,MEDIUM
13262AR0230004,13262,AR,"HMO Partners, Inc.",POS,Gold,SBE-FP,Individual,0,62.48542902675207,0.0101088146890899,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13262AR0230005,13262,AR,"HMO Partners, Inc.",POS,Silver,SBE-FP,Individual,0,47.39172173734013,0.0070553766535101,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13262AR0230006,13262,AR,"HMO Partners, Inc.",POS,Bronze,SBE-FP,Individual,0,47.58967272454998,0.0070954218897094,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13262AR0230007,13262,AR,"HMO Partners, Inc.",POS,Bronze,SBE-FP,Individual,0,85.05528213875893,0.0146746676388153,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13262AR0230009,13262,AR,"HMO Partners, Inc.",POS,Gold,SBE-FP,Individual,0,19.143161792366897,0.0013407284406853,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13262AR0230010,13262,AR,"HMO Partners, Inc.",POS,Platinum,SBE-FP,Individual,0,19.143161792366897,0.0013407284406853,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13262AR0230011,13262,AR,"HMO Partners, Inc.",POS,Platinum,SBE-FP,Individual,0,19.143161792366897,0.0013407284406853,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090001,13484,NE,Celtic Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090002,13484,NE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090004,13484,NE,Celtic Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090005,13484,NE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090006,13484,NE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090007,13484,NE,Celtic Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090008,13484,NE,Celtic Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090009,13484,NE,Celtic Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0090010,13484,NE,Celtic Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100001,13484,NE,Celtic Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100002,13484,NE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100004,13484,NE,Celtic Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100005,13484,NE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100006,13484,NE,Celtic Insurance Company,EPO,Gold,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100007,13484,NE,Celtic Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100008,13484,NE,Celtic Insurance Company,EPO,Bronze,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13484NE0100009,13484,NE,Celtic Insurance Company,EPO,Silver,SPE,Individual,0,12.824861459317102,6.25442154828083e-05,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13591NC0010002,13591,NC,CareSource North Carolina Co.,HMO,Bronze,FFE,Individual,0,47.32028512513336,0.0070409251165442,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13591NC0010005,13591,NC,CareSource North Carolina Co.,HMO,Silver,FFE,Individual,0,56.252891835404505,0.0088479802397843,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13591NC0010006,13591,NC,CareSource North Carolina Co.,HMO,Silver,FFE,Individual,0,111.44736004289636,0.0200137518654592,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
